customer_id,total_transactions,days_as_customer,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
C0246,17,1800,13277.12,102,115,0.2833333333333333,781.0070588235294,221.28533333333334,low,Q2,4,2,2,8
C0247,152,1574,30543.73,100,293,2.89707750952986,200.94559210526316,582.1549555273189,medium,Q3,4,3,4,11
C0248,84,865,10309.25,71,466,2.9132947976878616,122.72916666666667,357.5462427745665,medium,Q1,4,5,1,10
C0249,158,614,44423.85,334,451,7.719869706840392,281.1636075949367,2170.5464169381107,medium,Q4,1,5,5,11
C0250,9,1786,46486.85,139,286,0.1511758118701008,5165.205555555555,780.854143337066,low,Q4,3,3,5,11
C0251,36,464,5036.56,153,75,2.3275862068965516,139.90444444444447,325.6396551724138,medium,Q1,3,1,1,5
C0252,99,769,5414.78,141,212,3.862158647594278,54.69474747474747,211.23979193758126,medium,Q1,3,3,1,7
C0253,38,162,5810.56,358,358,7.037037037037036,152.90947368421052,1076.0296296296297,medium,Q1,1,4,1,6
C0254,66,1455,30997.48,124,281,1.3608247422680413,469.65878787878785,639.1232989690722,low,Q3,4,3,4,11
C0255,133,1197,6142.35,125,173,3.3333333333333335,46.18308270676692,153.94360902255642,medium,Q1,4,2,1,7
C0256,29,182,42626.5,120,172,4.78021978021978,1469.8793103448277,7026.346153846154,medium,Q4,4,2,5,11
C0257,136,428,37725.86,120,30,9.53271028037383,277.3960294117647,2644.335981308411,medium,Q3,4,1,4,9
C0258,21,1027,40999.45,33,145,0.6134371957156767,1952.3547619047617,1197.6470301850047,low,Q4,5,2,5,12
C0259,36,1000,26326.72,221,335,1.0799999999999998,731.2977777777778,789.8016,low,Q3,2,4,3,9
C0260,118,1470,49834.03,10,121,2.4081632653061225,422.3222881355932,1017.0210204081633,medium,Q4,5,2,5,12
C0261,159,507,2256.55,83,497,9.40828402366864,14.192138364779876,133.52366863905328,medium,Q1,4,5,1,10
C0262,35,1690,20093.18,74,42,0.621301775147929,574.0908571428572,356.6836686390532,low,Q2,4,1,2,7
C0263,60,828,16230.64,107,295,2.1739130434782608,270.5106666666667,588.0666666666666,medium,Q2,4,3,2,9
C0264,186,1507,47434.84,277,249,3.7027206370272063,255.02602150537632,944.290112806901,medium,Q4,2,3,5,10
C0265,198,458,28864.2,219,417,12.96943231441048,145.77878787878788,1890.6681222707423,high,Q3,2,5,3,10
C0266,117,96,40319.24,362,444,36.5625,344.6088888888889,12599.762499999999,high,Q4,1,5,4,10
C0267,90,128,8558.54,129,272,21.09375,95.0948888888889,2005.9078125000003,high,Q1,4,3,1,8
C0268,70,699,48932.78,339,316,3.004291845493562,699.0397142857142,2100.119313304721,medium,Q4,1,4,5,10
C0269,123,1741,24957.05,17,350,2.119471568064331,202.9028455284553,430.04681217690984,medium,Q3,5,4,3,12
C0270,119,117,24708.92,185,261,30.512820512820515,207.6379831932773,6335.620512820513,high,Q2,3,3,3,9
C0271,59,692,48545.69,292,93,2.5578034682080926,822.8083050847458,2104.5819364161853,medium,Q4,1,1,5,7
C0272,5,226,19067.58,195,215,0.6637168141592921,3813.5160000000005,2531.094690265487,low,Q2,3,3,2,8
C0273,31,1703,19906.37,341,121,0.546095126247798,642.1409677419355,350.67005284791543,low,Q2,1,2,2,5
C0274,192,1242,29258.4,115,233,4.63768115942029,152.38750000000002,706.7246376811595,medium,Q3,4,3,3,10
C0275,84,1399,6446.23,13,308,1.8012866333095068,76.74083333333333,138.23223731236598,low,Q1,5,4,1,10
C0276,97,1311,16088.23,283,105,2.2196796338672766,165.8580412371134,368.1517162471396,medium,Q2,2,2,2,6
C0277,94,1210,9700.76,25,125,2.330578512396694,103.1995744680851,240.51471074380166,medium,Q1,5,2,1,8
C0278,157,1419,5209.01,280,412,3.3192389006342498,33.178407643312106,110.12706131078225,medium,Q1,2,5,1,8
C0279,13,44,43313.92,268,189,8.863636363636365,3331.8399999999997,29532.21818181818,medium,Q4,2,2,5,9
C0280,17,1584,29487.09,309,100,0.32196969696969696,1734.534705882353,558.4676136363637,low,Q3,1,1,3,5
C0281,56,1358,17965.71,175,357,1.2371134020618557,320.81624999999997,396.8860824742268,low,Q2,3,4,2,9
C0282,98,1358,20463.04,327,359,2.1649484536082473,208.8065306122449,452.0553755522828,medium,Q2,1,4,2,7
C0283,135,736,21604.37,62,414,5.502717391304348,160.03237037037036,880.6129076086955,medium,Q2,5,5,3,13
C0284,99,1468,31675.8,159,380,2.0231607629427795,319.95757575757574,647.3256130790191,medium,Q3,3,4,4,11
C0285,89,715,46342.13,45,496,3.7342657342657346,520.6980898876404,1944.425034965035,medium,Q4,5,5,5,15
C0286,188,117,46642.34,280,288,48.205128205128204,248.09755319148934,11959.574358974358,high,Q4,2,3,5,10
C0287,33,1660,19605.02,261,144,0.5963855421686747,594.0915151515152,354.30759036144576,low,Q2,2,2,2,6
C0288,115,451,16496.66,295,432,7.6496674057649665,143.44921739130436,1097.3388026607538,medium,Q2,1,5,2,8
C0289,109,213,22579.77,279,133,15.352112676056338,207.1538532110092,3180.249295774648,high,Q2,2,2,3,7
C0290,95,1146,28418.31,113,146,2.486910994764398,299.1401052631579,743.9348167539267,medium,Q3,4,2,3,9
C0291,162,449,23117.8,25,415,10.824053452115812,142.70246913580246,1544.619153674833,high,Q2,5,5,3,13
C0292,54,1571,32954.73,340,441,1.031190324633991,610.2727777777778,629.3073838319542,low,Q3,1,5,4,10
C0293,191,826,27742.23,180,170,6.937046004842615,145.247277486911,1007.5870460048426,medium,Q3,3,2,3,8
C0294,67,38,16069.74,35,365,52.89473684210527,239.84686567164178,12686.636842105263,high,Q2,5,4,2,11
C0295,110,1739,17319.25,339,462,1.897642323174238,157.44772727272726,298.779470960322,low,Q2,1,5,2,8
C0296,105,954,18960.71,363,400,3.30188679245283,180.57819047619046,596.2487421383647,medium,Q2,1,4,2,7
C0297,170,502,4777.26,163,3,10.159362549800797,28.10152941176471,285.493625498008,high,Q1,3,1,1,5
C0298,88,1246,8344.83,282,333,2.1187800963081864,94.82761363636364,200.91886035313001,medium,Q1,2,4,1,7
C0299,57,982,36169.53,14,85,1.7413441955193483,634.5531578947368,1104.9754582484725,low,Q3,5,1,4,10
C0300,5,83,19485.38,35,424,1.8072289156626506,3897.076,7042.90843373494,low,Q2,5,5,2,12
C0301,73,1394,10766.22,101,34,1.5710186513629842,147.48246575342466,231.69770444763267,low,Q1,4,1,2,7
C0302,166,750,28155.49,240,497,6.64,169.61138554216868,1126.2196000000001,medium,Q3,2,5,3,10
C0303,2,1286,37789.2,49,89,0.04665629860031104,18894.6,881.552099533437,low,Q3,5,1,4,10
C0304,180,1638,12908.25,13,211,3.2967032967032965,71.7125,236.41483516483515,medium,Q2,5,3,2,10
C0305,109,1126,41348.15,245,118,2.9040852575488456,379.3408256880734,1101.6380994671404,medium,Q4,2,2,5,9
C0306,29,1236,46378.87,282,407,0.703883495145631,1599.2713793103449,1125.70072815534,low,Q4,2,5,5,12
C0307,61,487,29889.86,270,197,3.757700205338809,489.9977049180328,1841.264476386037,medium,Q3,2,2,3,7
C0308,111,456,33463.94,292,373,7.302631578947369,301.47693693693697,2201.5750000000003,medium,Q3,1,4,4,9
C0309,64,775,2676.17,294,34,2.47741935483871,41.81515625,103.59367741935485,medium,Q1,1,1,1,3
C0310,22,1561,47278.72,220,227,0.4228058936579116,2149.0327272727272,908.6237027546446,low,Q4,2,3,5,10
C0311,134,971,19654.61,190,456,4.140061791967044,146.67619402985076,607.2485066941298,medium,Q2,3,5,2,10
C0312,135,655,46198.83,313,464,6.183206106870229,342.21355555555556,2115.9769465648856,medium,Q4,1,5,5,11
C0313,24,1430,28969.93,128,105,0.5034965034965035,1207.0804166666667,607.7607692307693,low,Q3,4,2,3,9
C0314,57,1562,280.71,36,198,1.0947503201024327,4.924736842105263,5.39135723431498,low,Q1,5,2,1,8
C0315,49,1650,1975.17,275,205,0.8909090909090909,40.3095918367347,35.91218181818182,low,Q1,2,3,1,6
C0316,132,566,34036.92,101,283,6.996466431095406,257.8554545454545,1804.07703180212,medium,Q3,4,3,4,11
C0317,147,1304,28155.27,358,269,3.3819018404907975,191.53244897959183,647.7439417177914,medium,Q3,1,3,3,7
C0318,146,1090,1375.3,152,53,4.0183486238532105,9.41986301369863,37.85229357798165,medium,Q1,3,1,1,5
C0319,188,836,37185.83,311,382,6.746411483253588,197.79696808510639,1334.4197368421053,medium,Q3,1,4,4,9
C0320,154,742,42614.66,16,113,6.226415094339623,276.71857142857147,1722.9646900269543,medium,Q4,5,2,5,12
C0321,65,235,24846.05,241,158,8.297872340425533,382.24692307692305,3171.836170212766,medium,Q2,2,2,3,7
C0322,22,523,23314.58,164,421,1.2619502868068833,1059.7536363636364,1337.3564053537286,low,Q2,3,5,3,11
C0323,123,1017,323.38,169,345,3.6283185840707968,2.6291056910569104,9.539233038348083,medium,Q1,3,4,1,8
C0324,184,1622,39343.15,97,199,3.4032059186189887,213.82146739130437,727.6784833538841,medium,Q4,4,2,4,10
C0325,196,1585,16569.27,355,457,3.7097791798107256,84.5370918367347,313.6139432176656,medium,Q2,1,5,2,8
C0326,47,366,43944.24,144,198,3.8524590163934427,934.983829787234,3601.9868852459017,medium,Q4,3,2,5,10
C0327,48,1250,18684.38,311,283,1.1520000000000001,389.2579166666667,448.42512000000005,low,Q2,1,3,2,6
C0328,8,182,28275.64,156,123,1.3186813186813187,3534.455,4660.81978021978,low,Q3,3,2,3,8
C0329,29,1242,13553.57,18,92,0.7004830917874396,467.3644827586207,327.3809178743961,low,Q2,5,1,2,8
C0330,111,644,8071.39,321,246,5.17080745341615,72.71522522522523,375.9964285714286,medium,Q1,1,3,1,5
C0331,110,837,38756.65,68,282,3.9426523297491043,352.33318181818186,1389.1272401433694,medium,Q4,5,3,4,12
C0332,75,1318,24854.69,99,403,1.7071320182094083,331.3958666666667,565.7364946889227,low,Q3,4,5,3,12
C0333,62,793,26847.57,315,196,2.3455233291298865,433.02532258064514,1015.6709962168978,medium,Q3,1,2,3,6
C0334,166,1480,48272.53,327,448,3.364864864864865,290.7983734939759,978.4972297297296,medium,Q4,1,5,5,11
C0335,93,988,48180.82,335,304,2.8238866396761138,518.0733333333334,1462.9803643724697,medium,Q4,1,4,5,10
C0336,162,1823,42789.32,156,36,2.6659352715304445,264.1316049382716,704.1577619308831,medium,Q4,3,1,5,9
C0337,193,1176,9421.08,277,370,4.923469387755102,48.813886010362694,240.33367346938775,medium,Q1,2,4,1,7
C0338,64,562,29733.92,120,288,3.4163701067615655,464.5925,1587.2199288256227,medium,Q3,4,3,3,10
C0339,41,1422,43913.46,271,195,0.8649789029535865,1071.06,926.4443037974684,low,Q4,2,2,5,9
C0340,191,762,18754.47,184,234,7.51968503937008,98.19094240837697,738.3649606299214,medium,Q2,3,3,2,8
C0341,127,989,5100.25,19,151,3.8523761375126386,40.15944881889764,154.70930232558138,medium,Q1,5,2,1,8
C0342,59,275,40557.6,153,308,6.4363636363636365,687.4169491525423,4424.465454545455,medium,Q4,3,4,4,11
C0343,125,244,24114.09,171,284,15.368852459016395,192.91272,2964.847131147541,high,Q2,3,3,3,9
C0344,104,1062,28241.41,94,224,2.937853107344633,271.55201923076925,797.7799435028248,medium,Q3,4,3,3,10
C0345,182,365,49108.11,137,143,14.958904109589042,269.8247802197802,4036.2830136986304,high,Q4,4,2,5,11
C0346,52,1821,30380.21,184,200,0.85667215815486,584.2348076923076,500.49769357495876,low,Q3,3,2,3,8
C0347,199,1566,21277.72,19,249,3.812260536398467,106.92321608040201,407.6191570881226,medium,Q2,5,3,3,11
C0348,188,1288,18530.72,56,236,4.37888198757764,98.5676595744681,431.61614906832307,medium,Q2,5,3,2,10
C0349,37,1349,20910.08,280,155,0.8228317272053373,565.1372972972973,465.01289844329136,low,Q2,2,2,3,7
C0350,33,1099,5964.03,129,291,0.9008189262966333,180.7281818181818,162.80336669699727,low,Q1,4,3,1,8
C0351,107,138,39747.79,223,114,23.260869565217394,371.4746728971963,8640.82391304348,high,Q4,2,2,4,8
C0352,9,734,41893.96,207,251,0.36784741144414174,4654.884444444444,1712.2871934604905,low,Q4,3,3,5,11
C0353,60,920,14255.64,202,61,1.9565217391304348,237.594,464.8578260869565,low,Q2,3,1,2,6
C0354,88,1673,15224.64,151,237,1.5780035863717872,173.00727272727272,273.0060968320382,low,Q2,3,3,2,8
C0355,194,424,43723.0,177,392,13.726415094339623,225.3762886597938,3093.6084905660377,high,Q4,3,4,5,12
C0356,199,922,1247.32,301,409,6.475054229934924,6.267939698492462,40.58524945770065,medium,Q1,1,5,1,7
C0357,31,647,26046.85,353,348,1.437403400309119,840.2209677419354,1207.7364760432765,low,Q3,1,4,3,8
C0358,179,271,23210.6,94,373,19.81549815498155,129.66815642458099,2569.439114391144,high,Q2,4,4,3,11
C0359,19,215,34521.83,245,33,2.6511627906976742,1816.9384210526316,4816.999534883721,medium,Q3,2,1,4,7
C0360,150,686,8211.42,354,171,6.559766763848397,54.7428,359.1,medium,Q1,1,2,1,4
C0361,170,178,33433.12,3,328,28.651685393258425,196.6654117647059,5634.795505617978,high,Q3,5,4,4,13
C0362,179,150,18867.86,287,401,35.8,105.40703910614525,3773.572,high,Q2,2,5,2,9
C0363,45,660,30954.8,182,292,2.0454545454545454,687.8844444444444,1407.0363636363636,medium,Q3,3,3,4,10
C0364,179,392,2052.75,354,427,13.698979591836736,11.467877094972067,157.09821428571428,high,Q1,1,5,1,7
C0365,24,1026,23113.27,212,137,0.7017543859649122,963.0529166666666,675.8266081871344,low,Q2,2,2,3,7
C0366,104,61,26136.43,306,77,51.14754098360656,251.31182692307692,12853.981967213116,high,Q3,1,1,3,5
C0367,94,572,10755.6,61,44,4.93006993006993,114.42127659574469,564.1048951048951,medium,Q1,5,1,2,8
C0368,64,844,7024.2,52,292,2.2748815165876777,109.753125,249.67535545023696,medium,Q1,5,3,1,9
C0369,5,1759,9464.29,339,333,0.08527572484366117,1892.8580000000002,161.4148379761228,low,Q1,1,4,1,6
C0370,155,1169,17239.85,193,143,3.97775876817793,111.22483870967741,442.42557741659533,medium,Q2,3,2,2,7
C0371,68,1611,4885.67,204,392,1.266294227188082,71.84808823529411,90.98081936685288,low,Q1,3,4,1,8
C0372,133,646,47368.62,63,370,6.1764705882352935,356.15503759398496,2199.7811145510836,medium,Q4,5,4,5,14
C0373,83,837,20279.45,83,181,2.9749103942652333,244.33072289156627,726.8620071684588,medium,Q2,4,2,2,8
C0374,75,785,40458.03,299,120,2.8662420382165603,539.4404,1546.1667515923566,medium,Q4,1,2,4,7
C0375,178,1623,48722.14,111,372,3.290203327171904,273.71988764044943,900.5940850277264,medium,Q4,4,4,5,13
C0376,19,1752,4082.73,214,336,0.3253424657534247,214.88052631578947,69.90976027397261,low,Q1,2,4,1,7
C0377,148,1758,32600.89,116,86,2.525597269624573,220.27628378378378,556.329180887372,medium,Q3,4,1,4,9
C0378,150,1380,43576.88,97,128,3.260869565217391,290.5125333333333,947.3234782608695,medium,Q4,4,2,5,11
C0379,76,933,31730.01,61,243,2.4437299035369775,417.50013157894733,1020.2575562700964,medium,Q3,5,3,4,12
C0380,53,1001,21479.85,340,256,1.5884115884115884,405.28018867924527,643.7517482517482,low,Q2,1,3,3,7
C0381,2,1790,21582.26,344,83,0.0335195530726257,10791.13,361.71385474860335,low,Q2,1,1,3,5
C0382,188,541,1843.15,43,475,10.42513863216266,9.803989361702127,102.2079482439926,high,Q1,5,5,1,11
C0383,190,652,26753.31,129,195,8.742331288343557,140.8068947368421,1230.9805214723926,medium,Q3,4,2,3,9
C0384,49,1641,49677.47,206,191,0.8957952468007312,1013.825918367347,908.1804387568556,low,Q4,3,2,5,10
C0385,7,723,47937.44,140,31,0.2904564315352697,6848.205714285715,1989.1053941908713,low,Q4,3,1,5,9
C0386,25,452,2067.94,264,438,1.6592920353982301,82.7176,137.25265486725664,low,Q1,2,5,1,8
C0387,14,1036,35304.56,95,118,0.40540540540540543,2521.7542857142857,1022.3328185328186,low,Q3,4,2,4,10
C0388,167,614,15123.16,22,494,8.159609120521173,90.55784431137724,738.9166123778502,medium,Q2,5,5,2,12
C0389,179,1630,45154.31,123,249,3.294478527607362,252.25871508379888,831.0609202453987,medium,Q4,4,3,5,12
C0390,31,1662,2303.48,219,438,0.5595667870036102,74.30580645161291,41.579061371841156,low,Q1,2,5,1,8
C0391,150,579,46796.91,66,90,7.772020725388601,311.9794,2424.710362694301,medium,Q4,5,1,5,11
C0392,36,981,41881.91,298,83,1.1009174311926604,1163.386388888889,1280.7923547400612,low,Q4,1,1,5,7
C0393,74,1797,5919.34,5,401,1.2353923205342237,79.99108108108108,98.820367278798,low,Q1,5,5,1,11
C0394,120,1363,3038.23,25,410,2.641232575201761,25.318583333333333,66.87226705796039,medium,Q1,5,5,1,11
C0395,144,417,41743.65,186,272,10.359712230215827,289.88645833333334,3003.140287769784,high,Q4,3,3,5,11
C0396,175,1090,7830.1,187,17,4.816513761467889,44.74342857142857,215.5073394495413,medium,Q1,3,1,1,5
C0397,9,1143,26768.16,108,472,0.23622047244094488,2974.24,702.5763779527558,low,Q3,4,5,3,12
C0398,40,1203,45791.46,95,197,0.997506234413965,1144.7865,1141.9316708229426,low,Q4,4,2,5,11
C0399,57,74,28394.03,26,468,23.108108108108105,498.14087719298243,11511.093243243242,high,Q3,5,5,3,13
C0400,63,567,19891.8,242,436,3.3333333333333335,315.74285714285713,1052.4761904761906,medium,Q2,2,5,2,9
C0401,200,1564,22278.55,139,426,3.836317135549872,111.39274999999999,427.337915601023,medium,Q2,3,5,3,11
C0402,156,463,3202.7,44,345,10.107991360691145,20.530128205128204,207.5183585313175,high,Q1,5,4,1,10
C0403,65,568,48439.18,146,337,3.4330985915492955,745.2181538461539,2558.407394366197,medium,Q4,3,4,5,12
C0404,195,609,15567.18,343,267,9.605911330049262,79.83169230769231,766.856157635468,medium,Q2,1,3,2,6
C0405,100,348,9508.71,96,13,8.620689655172415,95.08709999999999,819.7163793103448,medium,Q1,4,1,1,6
C0406,101,309,14338.06,327,194,9.805825242718447,141.9609900990099,1392.0446601941746,medium,Q2,1,2,2,5
C0407,87,653,48220.44,95,366,3.996937212863706,554.2579310344828,2215.33415007657,medium,Q4,4,4,5,13
C0408,29,1600,4759.59,68,407,0.54375,164.1237931034483,89.2423125,low,Q1,5,5,1,11
C0409,187,32,43371.79,96,280,175.3125,231.93470588235294,40661.053125,high,Q4,4,3,5,12
C0410,3,538,35406.8,118,355,0.16728624535315986,11802.266666666668,1974.3568773234201,low,Q3,4,4,4,12
C0411,35,138,41509.46,45,11,7.608695652173914,1185.9845714285714,9023.795652173914,medium,Q4,5,1,5,11
C0412,46,1038,48796.08,215,235,1.329479768786127,1060.784347826087,1410.2913294797688,low,Q4,2,3,5,10
C0413,56,480,42115.63,122,254,3.5,752.0648214285713,2632.226875,medium,Q4,4,3,5,12
C0414,27,1452,47171.95,263,447,0.5578512396694215,1747.1092592592593,974.6270661157024,low,Q4,2,5,5,12
C0415,4,1080,6390.42,180,156,0.1111111111111111,1597.605,177.51166666666666,low,Q1,3,2,1,6
C0416,136,1437,39799.64,162,115,2.8392484342379958,292.64441176470586,830.8901878914405,medium,Q4,3,2,4,9
C0417,194,1170,27306.5,172,177,4.9743589743589745,140.75515463917526,700.1666666666666,medium,Q3,3,2,3,8
C0418,25,817,27197.6,58,86,0.9179926560587515,1087.904,998.6878824969399,low,Q3,5,1,3,9
C0419,60,1576,44951.13,261,280,1.1421319796954315,749.1854999999999,855.6687182741117,low,Q4,2,3,5,10
C0420,102,885,48591.6,39,322,3.457627118644068,476.38823529411764,1647.172881355932,medium,Q4,5,4,5,14
C0421,186,1736,35256.67,264,401,3.2142857142857144,189.5519892473118,609.2742511520737,medium,Q3,2,5,4,11
C0422,139,1816,24172.77,365,486,2.2962555066079298,173.9048201438849,399.3299008810573,medium,Q2,1,5,3,9
C0423,154,1087,22847.37,279,37,4.250229990800368,148.35954545454544,630.5621895124194,medium,Q2,2,1,3,6
C0424,117,1241,19347.76,167,124,2.828364222401289,165.36547008547006,467.7137792103142,medium,Q2,3,2,2,7
C0425,84,489,18111.87,115,151,5.153374233128834,215.61749999999998,1111.1576687116562,medium,Q2,4,2,2,8
C0426,40,1493,19605.77,319,125,0.8037508372404555,490.14425,393.95385130609515,low,Q2,1,2,2,5
C0427,173,1236,4533.17,94,414,4.199029126213592,26.20329479768786,110.02839805825242,medium,Q1,4,5,1,10
C0428,161,1650,3917.93,177,70,2.9272727272727272,24.334968944099376,71.2350909090909,medium,Q1,3,1,1,5
C0429,6,509,39004.5,282,15,0.35363457760314343,6500.75,2298.8899803536347,low,Q4,2,1,4,7
C0430,144,1444,22331.34,337,431,2.9916897506925206,155.07875,463.9475069252078,medium,Q2,1,5,3,9
C0431,17,874,46537.69,337,481,0.5835240274599542,2737.5111764705885,1597.4035469107553,low,Q4,1,5,5,11
C0432,148,362,30630.44,33,114,12.265193370165747,206.96243243243242,2538.4342541436463,high,Q3,5,2,4,11
C0433,166,337,1807.04,328,167,14.777448071216618,10.88578313253012,160.86409495548963,high,Q1,1,2,1,4
C0434,27,1039,7918.29,42,252,0.7795957651588066,293.27,228.6320500481232,low,Q1,5,3,1,9
C0435,87,603,10330.7,214,263,4.3283582089552235,118.74367816091954,513.9651741293533,medium,Q1,2,3,1,6
C0436,25,213,48788.01,340,496,3.5211267605633805,1951.5204,6871.550704225353,medium,Q4,1,5,5,11
C0437,114,797,10974.28,240,203,4.291091593475533,96.26561403508772,413.08456712672523,medium,Q1,2,2,2,6
C0438,186,1202,25812.0,346,7,4.642262895174708,138.7741935483871,644.2262895174708,medium,Q3,1,1,3,5
C0439,17,602,46812.04,126,212,0.8471760797342193,2753.6494117647057,2332.8259136212623,low,Q4,4,3,5,12
C0440,80,1745,48860.78,115,279,1.3753581661891119,610.7597499999999,840.0134097421203,low,Q4,4,3,5,12
C0441,195,1430,11856.2,120,259,4.090909090909091,60.801025641025646,248.73146853146855,medium,Q1,4,3,2,9
C0442,61,950,2503.43,130,257,1.9263157894736842,41.039836065573766,79.05568421052631,low,Q1,4,3,1,8
C0443,27,1708,7722.41,250,462,0.47423887587822017,286.0151851851852,135.6395199063232,low,Q1,2,5,1,8
C0444,98,807,3213.26,166,404,3.643122676579926,32.78836734693878,119.45204460966544,medium,Q1,3,5,1,9
C0445,102,280,9796.46,270,126,10.928571428571427,96.04372549019607,1049.620714285714,high,Q1,2,2,1,5
C0446,133,94,28450.06,152,178,42.4468085106383,213.9102255639098,9079.806382978724,high,Q3,3,2,3,8
C0447,63,1714,45626.82,113,334,1.102683780630105,724.2352380952381,798.6024504084014,low,Q4,4,4,5,13
C0448,192,1753,26884.08,70,206,3.2857957786651455,140.02125,460.08123217341705,medium,Q3,5,3,3,11
C0449,105,1357,31318.18,202,215,2.3212969786293294,298.26838095238094,692.3694915254238,medium,Q3,3,3,4,10
C0450,58,214,10133.27,328,84,8.130841121495326,174.71155172413793,1420.5518691588784,medium,Q1,1,1,1,3
C0451,193,557,40039.15,314,128,10.394973070017954,207.45673575129535,2156.507181328546,high,Q4,1,2,4,7
C0452,185,103,30908.56,93,371,53.88349514563107,167.0732972972973,9002.493203883496,high,Q3,4,4,4,12
C0453,100,122,43213.63,175,422,24.59016393442623,432.13629999999995,10626.302459016393,high,Q4,3,5,5,13
C0454,5,471,47444.71,258,393,0.3184713375796179,9488.942,3021.956050955414,low,Q4,2,4,5,11
C0455,120,1057,17427.64,224,154,3.4058656575212867,145.23033333333333,494.63500473036896,medium,Q2,2,2,2,6
C0456,112,147,4574.42,25,69,22.857142857142854,40.84303571428571,933.5551020408162,high,Q1,5,1,1,7
C0457,30,1798,11335.15,216,80,0.5005561735261402,377.8383333333333,189.1293103448276,low,Q1,2,1,2,5
C0458,127,847,21920.19,15,197,4.498229043683589,172.59992125984252,776.3939787485241,medium,Q2,5,2,3,10
C0459,169,503,47287.4,43,259,10.079522862823062,279.807100591716,2820.3220675944335,high,Q4,5,3,5,13
C0460,22,956,18946.58,239,447,0.6903765690376569,861.2081818181819,594.5579497907951,low,Q2,2,5,2,9
C0461,145,1449,38550.12,38,450,3.0020703933747415,265.86289655172413,798.1391304347827,medium,Q4,5,5,4,14
C0462,29,591,27046.81,124,2,1.4720812182741116,932.6486206896552,1372.9345177664975,low,Q3,4,1,3,8
C0463,150,115,9181.3,215,354,39.130434782608695,61.20866666666666,2395.1217391304344,high,Q1,2,4,1,7
C0464,84,121,16070.67,240,150,20.826446280991735,191.3175,3984.4636363636364,high,Q2,2,2,2,6
C0465,2,1560,32676.93,163,99,0.038461538461538464,16338.465,628.4025,low,Q3,3,1,4,8
C0466,194,230,33659.03,35,278,25.304347826086957,173.50015463917526,4390.308260869565,high,Q3,5,3,4,12
C0467,34,1171,21766.25,292,17,0.8710503842869343,640.1838235294117,557.6323654995731,low,Q2,1,1,3,5
C0468,120,720,11470.85,347,168,5.0,95.59041666666667,477.95208333333335,medium,Q1,1,2,2,5
C0469,37,1426,36109.24,325,277,0.7784011220196354,975.9254054054054,759.6614305750351,low,Q3,1,3,4,8
C0470,187,138,8485.21,274,137,40.652173913043484,45.37545454545454,1844.6108695652174,high,Q1,2,2,1,5
C0471,148,1642,46836.65,147,297,2.704019488428745,316.46385135135137,855.7244214372716,medium,Q4,3,4,5,12
C0472,161,1283,9435.78,320,231,3.764614185502728,58.60732919254659,220.63398285268903,medium,Q1,1,3,1,5
C0473,87,836,5410.25,179,400,3.1220095693779903,62.1867816091954,194.14772727272728,medium,Q1,3,4,1,8
C0474,94,401,24907.5,50,91,7.032418952618453,264.97340425531917,1863.4039900249377,medium,Q3,5,1,3,9
C0475,127,1784,26001.5,311,29,2.1356502242152464,204.73622047244095,437.24495515695065,medium,Q3,1,1,3,5
C0476,157,572,25434.24,117,265,8.234265734265735,162.00152866242038,1333.9636363636364,medium,Q3,4,3,3,10
C0477,170,910,21861.54,343,129,5.604395604395605,128.59729411764707,720.71010989011,medium,Q2,1,2,3,6
C0478,4,737,49741.0,135,354,0.1628222523744912,12435.25,2024.7354138398914,low,Q4,4,4,5,13
C0479,133,444,24339.72,318,47,8.986486486486486,183.0054135338346,1644.5756756756757,medium,Q2,1,1,3,5
C0480,22,778,23923.43,197,288,0.8483290488431876,1087.4286363636363,922.4973007712082,low,Q2,3,3,3,9
C0481,58,302,21117.21,171,495,5.7615894039735105,364.08982758620687,2097.7360927152317,medium,Q2,3,5,3,11
C0482,166,32,3387.95,109,47,155.625,20.40933734939759,3176.203125,high,Q1,4,1,1,6
C0483,51,550,29668.18,306,151,2.781818181818182,581.7290196078432,1618.2643636363637,medium,Q3,1,2,3,6
C0484,160,231,11436.99,23,423,20.77922077922078,71.4811875,1485.3233766233766,high,Q1,5,5,2,12
C0485,93,774,31898.57,172,267,3.6046511627906974,342.995376344086,1236.3786821705426,medium,Q3,3,3,4,10
C0486,47,1579,2589.13,135,88,0.8929702343255225,55.087872340425534,49.19183027232426,low,Q1,4,1,1,6
C0487,67,321,49070.29,199,107,6.261682242990655,732.3923880597015,4586.008411214953,medium,Q4,3,2,5,10
C0488,107,32,23476.8,93,383,100.3125,219.40934579439252,22009.5,high,Q2,4,4,3,11
C0489,154,229,44842.93,243,431,20.17467248908297,291.1878571428571,5874.619650655021,high,Q4,2,5,5,12
C0490,122,942,23804.28,141,181,3.8853503184713376,195.11704918032785,758.0980891719745,medium,Q2,3,2,3,8
C0491,187,523,3063.52,69,237,10.72657743785851,16.38245989304813,175.72772466539197,high,Q1,5,3,1,9
C0492,174,909,41119.57,72,392,5.742574257425742,236.31936781609195,1357.081518151815,medium,Q4,4,4,5,13
